Gmt time,Open,High,Low,Close,Volume
19.04.2006 21:00:00.000,1.23755,1.23805,1.22861,1.23115,1293124595703.13
20.04.2006 21:00:00.000,1.23078,1.23564,1.22683,1.23400,1299261388671.88
23.04.2006 21:00:00.000,1.23515,1.24126,1.23326,1.23882,1317938285156.25
24.04.2006 21:00:00.000,1.23852,1.24376,1.23636,1.24267,1315646576171.88
25.04.2006 21:00:00.000,1.24258,1.24691,1.23853,1.24500,1302665205078.13
26.04.2006 21:00:00.000,1.24437,1.25461,1.24045,1.25290,1310702083984.38
27.04.2006 21:00:00.000,1.25259,1.26387,1.25133,1.26320,1302906976562.5
30.04.2006 21:00:00.000,1.26220,1.26873,1.25545,1.25814,1296212015625
01.05.2006 21:00:00.000,1.25778,1.26652,1.25574,1.26116,1310831691406.25
02.05.2006 21:00:00.000,1.26058,1.26674,1.25914,1.26290,1310170404296.88
03.05.2006 21:00:00.000,1.26246,1.27172,1.25707,1.26890,1297820699218.75
04.05.2006 21:00:00.000,1.26854,1.27615,1.26731,1.27237,1301792009765.63
07.05.2006 21:00:00.000,1.27222,1.27838,1.26918,1.27069,1917416492187.5
08.05.2006 21:00:00.000,1.27028,1.27805,1.26610,1.27585,1354990001953.13
09.05.2006 21:00:00.000,1.27513,1.28296,1.27496,1.27785,1304989507812.5
10.05.2006 21:00:00.000,1.27746,1.28696,1.26842,1.28345,1308682082031.25
11.05.2006 21:00:00.000,1.28302,1.29528,1.28221,1.29225,1309446189453.13
14.05.2006 21:00:00.000,1.29205,1.29698,1.27753,1.27900,1936618603515.63
15.05.2006 21:00:00.000,1.27837,1.28663,1.27696,1.28536,1985265308593.75
16.05.2006 21:00:00.000,1.28536,1.29155,1.27012,1.27389,1964899027343.75
17.05.2006 21:00:00.000,1.27335,1.28567,1.27205,1.28420,1968544984375
18.05.2006 21:00:00.000,1.28391,1.28695,1.26946,1.27732,1990680187500
21.05.2006 21:00:00.000,1.27730,1.28843,1.26950,1.28633,1982593097656.25
22.05.2006 21:00:00.000,1.28594,1.28770,1.28048,1.28107,1982132714843.75
23.05.2006 21:00:00.000,1.28107,1.28848,1.27296,1.27503,1977413492187.5
24.05.2006 21:00:00.000,1.27444,1.28170,1.27444,1.27966,1976986214843.75
25.05.2006 21:00:00.000,1.27928,1.28314,1.26994,1.27314,1977758519531.25
28.05.2006 21:00:00.000,1.27299,1.27663,1.27159,1.27458,1966207812500
29.05.2006 21:00:00.000,1.27417,1.29062,1.27343,1.28674,1978142109375
30.05.2006 21:00:00.000,1.28651,1.29008,1.28010,1.28060,1988581285156.25
31.05.2006 21:00:00.000,1.28026,1.28221,1.27220,1.27978,1995342187500
01.06.2006 21:00:00.000,1.27967,1.29367,1.27936,1.29131,1982609089843.75
04.06.2006 21:00:00.000,1.29083,1.29767,1.28992,1.29025,1987346593750
05.06.2006 21:00:00.000,1.29025,1.29320,1.28072,1.28300,1968281210937.5
06.06.2006 21:00:00.000,1.28269,1.28356,1.27599,1.27820,1979008085937.5
07.06.2006 21:00:00.000,1.27801,1.28064,1.26256,1.26452,1989875621093.75
08.06.2006 21:00:00.000,1.26449,1.26816,1.25963,1.26347,1966641207031.25
11.06.2006 21:00:00.000,1.26317,1.26490,1.25662,1.25826,1973732882812.5
12.06.2006 21:00:00.000,1.25770,1.26135,1.25278,1.25313,1989936980468.75
13.06.2006 21:00:00.000,1.25260,1.26458,1.24987,1.25915,1981573496093.75
14.06.2006 21:00:00.000,1.25894,1.26555,1.25812,1.26330,1976640523437.5
15.06.2006 21:00:00.000,1.26307,1.26701,1.26165,1.26366,1954115777343.75
18.06.2006 21:00:00.000,1.26337,1.26467,1.25503,1.25674,1981087691406.25
19.06.2006 21:00:00.000,1.25670,1.26154,1.25368,1.25775,1965945617187.5
20.06.2006 21:00:00.000,1.25692,1.26763,1.25692,1.26553,1965589492187.5
21.06.2006 21:00:00.000,1.26520,1.26770,1.25496,1.25742,1970412917968.75
22.06.2006 21:00:00.000,1.25689,1.25862,1.24764,1.25004,1972413093750
25.06.2006 21:00:00.000,1.24954,1.26013,1.24907,1.25795,1982991593750
26.06.2006 21:00:00.000,1.25722,1.26160,1.25600,1.25742,1988805292968.75
27.06.2006 21:00:00.000,1.25687,1.25839,1.25153,1.25507,1975722921875
28.06.2006 21:00:00.000,1.25451,1.26652,1.24861,1.26615,1979054617187.5
29.06.2006 21:00:00.000,1.26551,1.27927,1.26527,1.27895,1969262109375
30.06.2006 21:00:00.000,1.27895,1.27895,1.27839,1.27839,0
02.07.2006 21:00:00.000,1.27799,1.28196,1.27609,1.27992,1955126183593.75
03.07.2006 21:00:00.000,1.27964,1.28192,1.27868,1.27924,1971851695312.5
04.07.2006 21:00:00.000,1.27919,1.28357,1.27058,1.27200,1977497886718.75
05.07.2006 21:00:00.000,1.27171,1.27800,1.27125,1.27757,1961242898437.5
06.07.2006 21:00:00.000,1.27741,1.28571,1.27385,1.28067,1979029980468.75
09.07.2006 21:00:00.000,1.28062,1.28160,1.27205,1.27262,1985068484375
10.07.2006 21:00:00.000,1.27249,1.27769,1.27042,1.27717,1968066480468.75
11.07.2006 21:00:00.000,1.27705,1.27770,1.26768,1.27005,1971690312500
12.07.2006 21:00:00.000,1.26958,1.27284,1.26642,1.26884,1968353496093.75
13.07.2006 21:00:00.000,1.26811,1.26961,1.26263,1.26433,1961527683593.75
16.07.2006 21:00:00.000,1.26433,1.26561,1.25076,1.25158,1964282496093.75
17.07.2006 21:00:00.000,1.25092,1.25571,1.24755,1.25025,1978158992187.5
18.07.2006 21:00:00.000,1.24995,1.26071,1.24439,1.25832,1992700992187.5
19.07.2006 21:00:00.000,1.25829,1.26519,1.25788,1.26245,1972938992187.5
20.07.2006 21:00:00.000,1.26201,1.26952,1.26188,1.26886,1974154601562.5
23.07.2006 21:00:00.000,1.27003,1.27094,1.26085,1.26304,1971988593750
24.07.2006 21:00:00.000,1.26247,1.26700,1.25610,1.25735,1969475625000
25.07.2006 21:00:00.000,1.25737,1.27151,1.25580,1.27123,1970203199218.75
26.07.2006 21:00:00.000,1.27143,1.27693,1.26792,1.26939,1972105898437.5
27.07.2006 21:00:00.000,1.26900,1.27683,1.26576,1.27571,1960516480468.75
30.07.2006 21:00:00.000,1.27557,1.27813,1.27391,1.27626,1987003808593.75
31.07.2006 21:00:00.000,1.27606,1.28272,1.27182,1.28235,1960393886718.75
01.08.2006 21:00:00.000,1.28197,1.28330,1.27747,1.27850,1961582503906.25
02.08.2006 21:00:00.000,1.27796,1.28324,1.27391,1.28012,1972867808593.75
03.08.2006 21:00:00.000,1.27993,1.29075,1.27746,1.28704,1988964507812.5
06.08.2006 21:00:00.000,1.28685,1.28907,1.28272,1.28360,1963720980468.75
07.08.2006 21:00:00.000,1.28354,1.28884,1.28043,1.28305,1965295078125
08.08.2006 21:00:00.000,1.28297,1.28995,1.27644,1.28576,1967300414062.5
09.08.2006 21:00:00.000,1.28598,1.29090,1.27460,1.27897,1976377296875
10.08.2006 21:00:00.000,1.27900,1.27973,1.27144,1.27195,1989719796875
13.08.2006 21:00:00.000,1.27220,1.27602,1.26884,1.27078,1973190007812.5
14.08.2006 21:00:00.000,1.27087,1.28027,1.26953,1.27850,1972382304687.5
15.08.2006 21:00:00.000,1.27787,1.28628,1.27670,1.28372,1975223785156.25
16.08.2006 21:00:00.000,1.28337,1.28845,1.28109,1.28205,1979665484375
17.08.2006 21:00:00.000,1.28186,1.28431,1.27788,1.28234,1963022906250
20.08.2006 21:00:00.000,1.28180,1.29374,1.28019,1.28861,1975786507812.5
21.08.2006 21:00:00.000,1.28854,1.28961,1.27822,1.27979,1975808777343.75
22.08.2006 21:00:00.000,1.27947,1.28500,1.27750,1.27815,1968526285156.25
23.08.2006 21:00:00.000,1.27775,1.28363,1.27513,1.27585,1987978785156.25
24.08.2006 21:00:00.000,1.27600,1.27803,1.27260,1.27486,1974745109375
27.08.2006 21:00:00.000,1.27511,1.28183,1.27500,1.27748,1959803687500
28.08.2006 21:00:00.000,1.27738,1.28371,1.27489,1.28196,1980251308593.75
29.08.2006 21:00:00.000,1.28171,1.28486,1.28102,1.28286,1975355406250
30.08.2006 21:00:00.000,1.28287,1.28776,1.27840,1.28091,1990446921875
31.08.2006 21:00:00.000,1.28036,1.28456,1.27561,1.28330,2008135320312.5
03.09.2006 21:00:00.000,1.28306,1.28734,1.28294,1.28675,2007227996093.75
04.09.2006 21:00:00.000,1.28630,1.28737,1.27944,1.28139,2007408269531.25
05.09.2006 21:00:00.000,1.28073,1.28309,1.27666,1.27991,2023045410156.25
06.09.2006 21:00:00.000,1.27952,1.28282,1.27035,1.27263,2003582503906.25
07.09.2006 21:00:00.000,1.27205,1.27398,1.26495,1.26679,2005970308593.75
10.09.2006 21:00:00.000,1.26640,1.27376,1.26471,1.26970,2011152707031.25
11.09.2006 21:00:00.000,1.26951,1.27280,1.26587,1.26796,2019399085937.5
12.09.2006 21:00:00.000,1.26648,1.27160,1.26622,1.26836,2008746917968.75
13.09.2006 21:00:00.000,1.26816,1.27507,1.26730,1.27197,2015398507812.5
14.09.2006 21:00:00.000,1.27143,1.27340,1.26309,1.26612,2012279917968.75
17.09.2006 21:00:00.000,1.26459,1.27095,1.26232,1.27011,1990320093750
18.09.2006 21:00:00.000,1.26951,1.27266,1.26470,1.26706,2012053710937.5
19.09.2006 21:00:00.000,1.26699,1.27258,1.26588,1.26805,2017568207031.25
20.09.2006 21:00:00.000,1.26787,1.27968,1.26757,1.27768,2002603699218.75
21.09.2006 21:00:00.000,1.27720,1.28292,1.27700,1.27815,2007081804687.5
24.09.2006 21:00:00.000,1.27723,1.28183,1.27303,1.27436,2019194398437.5
25.09.2006 21:00:00.000,1.27390,1.27620,1.26604,1.26869,2023725707031.25
26.09.2006 21:00:00.000,1.26848,1.27148,1.26680,1.26980,2013763972656.25
27.09.2006 21:00:00.000,1.26972,1.27309,1.26774,1.26989,2005156218750
28.09.2006 21:00:00.000,1.26964,1.27121,1.26387,1.26705,2002925222656.25
30.09.2006 21:00:00.000,1.26705,1.26705,1.26694,1.26694,0
01.10.2006 21:00:00.000,1.26720,1.27566,1.26604,1.27341,2005306183593.75
02.10.2006 21:00:00.000,1.27314,1.27637,1.27162,1.27289,2021328687500
03.10.2006 21:00:00.000,1.27260,1.27379,1.26667,1.27125,1997518898437.5
04.10.2006 21:00:00.000,1.27059,1.27241,1.26707,1.26889,2014902683593.75
05.10.2006 21:00:00.000,1.26849,1.27022,1.25722,1.25959,2006079304687.5
08.10.2006 21:00:00.000,1.25892,1.26124,1.25817,1.25912,2017326613281.25
09.10.2006 21:00:00.000,1.25853,1.26120,1.25182,1.25342,2005380089843.75
10.10.2006 21:00:00.000,1.25272,1.25555,1.25002,1.25096,1982352082031.25
11.10.2006 21:00:00.000,1.25090,1.25630,1.25052,1.25532,2019279488281.25
12.10.2006 21:00:00.000,1.25465,1.25763,1.24823,1.25111,2005181503906.25
15.10.2006 21:00:00.000,1.25111,1.25362,1.24863,1.25299,2006343085937.5
16.10.2006 21:00:00.000,1.25277,1.25660,1.25102,1.25414,2017993070312.5
17.10.2006 21:00:00.000,1.25353,1.25575,1.25001,1.25298,2010960480468.75
18.10.2006 21:00:00.000,1.25280,1.26394,1.25239,1.26188,2001712589843.75
19.10.2006 21:00:00.000,1.26187,1.26397,1.25975,1.26151,2014106003906.25
22.10.2006 21:00:00.000,1.26115,1.26209,1.25353,1.25461,2013345613281.25
23.10.2006 21:00:00.000,1.25446,1.25757,1.25228,1.25540,2007378000000
24.10.2006 21:00:00.000,1.25472,1.26214,1.25464,1.25995,2021470894531.25
25.10.2006 21:00:00.000,1.25970,1.27006,1.25925,1.26913,2026806792968.75
26.10.2006 21:00:00.000,1.26855,1.27485,1.26612,1.27383,2000649500000
29.10.2006 22:00:00.000,1.27297,1.27362,1.26996,1.27198,2035494609375
30.10.2006 22:00:00.000,1.27217,1.27808,1.26793,1.27587,1998184902343.75
31.10.2006 22:00:00.000,1.27598,1.27961,1.27413,1.27531,2024040792968.75
01.11.2006 22:00:00.000,1.27528,1.27836,1.27347,1.27760,2017920410156.25
02.11.2006 22:00:00.000,1.27757,1.27834,1.26825,1.27148,2011255101562.5
05.11.2006 22:00:00.000,1.27163,1.27258,1.26890,1.27194,2007915781250
06.11.2006 22:00:00.000,1.27190,1.28186,1.27170,1.27738,2009341667968.75
07.11.2006 22:00:00.000,1.27688,1.28059,1.27457,1.27541,2011778003906.25
08.11.2006 22:00:00.000,1.27543,1.28469,1.27472,1.28252,2005162406250
09.11.2006 22:00:00.000,1.28254,1.28963,1.28235,1.28366,2004326523437.5
12.11.2006 22:00:00.000,1.28421,1.28768,1.27935,1.28025,2016851207031.25
13.11.2006 22:00:00.000,1.28018,1.28695,1.27916,1.28072,2003750523437.5
14.11.2006 22:00:00.000,1.28067,1.28328,1.27725,1.28248,2004297109375
15.11.2006 22:00:00.000,1.28246,1.28361,1.27823,1.27933,2013090808593.75
16.11.2006 22:00:00.000,1.27925,1.28444,1.27586,1.28251,2004726902343.75
19.11.2006 22:00:00.000,1.28257,1.28499,1.28010,1.28137,1992934289062.5
20.11.2006 22:00:00.000,1.28130,1.28529,1.27970,1.28394,2007309910156.25
21.11.2006 22:00:00.000,1.28418,1.29552,1.28338,1.29423,2004463800781.25
22.11.2006 22:00:00.000,1.29405,1.29735,1.29233,1.29417,2014440289062.5
23.11.2006 22:00:00.000,1.29422,1.31043,1.29414,1.30910,1995880695312.5
26.11.2006 22:00:00.000,1.31617,1.31648,1.30856,1.31308,1988051578125
27.11.2006 22:00:00.000,1.31321,1.32065,1.31166,1.31961,2010834480468.75
28.11.2006 22:00:00.000,1.31960,1.32163,1.31322,1.31527,1952962988281.25
29.11.2006 22:00:00.000,1.31513,1.32732,1.31393,1.32392,1997554410156.25
30.11.2006 22:00:00.000,1.32398,1.33454,1.32187,1.33339,2000802101562.5
03.12.2006 22:00:00.000,1.33308,1.33653,1.32815,1.33405,1991568191406.25
04.12.2006 22:00:00.000,1.33387,1.33611,1.32878,1.33132,2004412726562.5
05.12.2006 22:00:00.000,1.33135,1.33397,1.32542,1.32855,1991132707031.25
06.12.2006 22:00:00.000,1.32838,1.33232,1.32709,1.32844,2003651812500
07.12.2006 22:00:00.000,1.32845,1.33610,1.31911,1.31985,2014990195312.5
10.12.2006 22:00:00.000,1.31763,1.32614,1.31287,1.32340,2008149394531.25
11.12.2006 22:00:00.000,1.32330,1.32906,1.32126,1.32812,2010741804687.5
12.12.2006 22:00:00.000,1.32815,1.32870,1.31907,1.32107,2021617597656.25
13.12.2006 22:00:00.000,1.32102,1.32508,1.31373,1.31403,2008482679687.5
14.12.2006 22:00:00.000,1.31406,1.31817,1.30586,1.30785,2005714914062.5
17.12.2006 22:00:00.000,1.30782,1.31165,1.30522,1.30938,1999904894531.25
18.12.2006 22:00:00.000,1.30947,1.32141,1.30794,1.31936,2020966210937.5
19.12.2006 22:00:00.000,1.31949,1.32432,1.31584,1.31704,2006464394531.25
20.12.2006 22:00:00.000,1.31703,1.32121,1.31420,1.31728,2005018992187.5
21.12.2006 22:00:00.000,1.31730,1.32116,1.31084,1.31247,2018598207031.25
24.12.2006 22:00:00.000,1.31199,1.31648,1.30974,1.31294,2030120003906.25
25.12.2006 22:00:00.000,1.31346,1.31431,1.30865,1.30950,2051014875000
26.12.2006 22:00:00.000,1.30941,1.31764,1.30916,1.31099,2019422992187.5
27.12.2006 22:00:00.000,1.31129,1.31997,1.31017,1.31460,2017707304687.5
28.12.2006 22:00:00.000,1.31446,1.32049,1.31347,1.31920,2035105199218.75
31.12.2006 22:00:00.000,1.31937,1.32095,1.31650,1.31937,1991688308593.75
01.01.2007 22:00:00.000,1.31959,1.32951,1.31955,1.32670,2011992300781.25
02.01.2007 22:00:00.000,1.32699,1.32903,1.31461,1.31682,2014004500000
03.01.2007 22:00:00.000,1.31681,1.31783,1.30704,1.30804,2009388984375
04.01.2007 22:00:00.000,1.30803,1.31029,1.29804,1.29995,2013494382812.5
07.01.2007 22:00:00.000,1.30097,1.30349,1.29722,1.30191,2006687410156.25
08.01.2007 22:00:00.000,1.30209,1.30517,1.29855,1.29983,2001570101562.5
09.01.2007 22:00:00.000,1.29997,1.30030,1.29261,1.29343,2025438796875
10.01.2007 22:00:00.000,1.29370,1.30124,1.28806,1.28899,2005559722656.25
11.01.2007 22:00:00.000,1.28915,1.29418,1.28668,1.29212,1998314710937.5
14.01.2007 22:00:00.000,1.29219,1.29550,1.29121,1.29345,1997828777343.75
15.01.2007 22:00:00.000,1.29347,1.29875,1.29062,1.29169,2021183402343.75
16.01.2007 22:00:00.000,1.29156,1.29494,1.28973,1.29347,2000480082031.25
17.01.2007 22:00:00.000,1.29359,1.29756,1.28971,1.29593,1997866703125
18.01.2007 22:00:00.000,1.29622,1.29998,1.29129,1.29536,2006956292968.75
21.01.2007 22:00:00.000,1.29592,1.29769,1.29201,1.29473,1997403902343.75
22.01.2007 22:00:00.000,1.29466,1.30423,1.29288,1.30232,2008292480468.75
23.01.2007 22:00:00.000,1.30232,1.30357,1.29475,1.29678,1997364207031.25
24.01.2007 22:00:00.000,1.29677,1.30002,1.29139,1.29288,2011821683593.75
25.01.2007 22:00:00.000,1.29280,1.29438,1.28807,1.29144,2004607582031.25
28.01.2007 22:00:00.000,1.29147,1.29655,1.28948,1.29526,2006618914062.5
29.01.2007 22:00:00.000,1.29545,1.29800,1.29436,1.29671,1999289890625
30.01.2007 22:00:00.000,1.29675,1.30356,1.29239,1.30288,2005961695312.5
31.01.2007 22:00:00.000,1.30300,1.30482,1.30011,1.30200,2003118203125
01.02.2007 22:00:00.000,1.30192,1.30615,1.29474,1.29562,2009881402343.75
04.02.2007 22:00:00.000,1.29610,1.29651,1.29126,1.29245,2010328898437.5
05.02.2007 22:00:00.000,1.29261,1.29893,1.29095,1.29830,1991766820312.5
06.02.2007 22:00:00.000,1.29837,1.30232,1.29647,1.30071,2004267589843.75
07.02.2007 22:00:00.000,1.30092,1.30418,1.29759,1.30379,2014536625000
08.02.2007 22:00:00.000,1.30389,1.30452,1.29817,1.30047,2013975535156.25
11.02.2007 22:00:00.000,1.29890,1.30359,1.29390,1.29619,2046070296875
12.02.2007 22:00:00.000,1.29617,1.30426,1.29498,1.30352,1992577390625
13.02.2007 22:00:00.000,1.30354,1.31488,1.30218,1.31280,2007534589843.75
14.02.2007 22:00:00.000,1.31297,1.31716,1.31173,1.31369,2015569996093.75
15.02.2007 22:00:00.000,1.31377,1.31443,1.30958,1.31356,2008492808593.75
18.02.2007 22:00:00.000,1.31364,1.31621,1.31201,1.31540,2028830808593.75
19.02.2007 22:00:00.000,1.31519,1.31881,1.31271,1.31362,2018236703125
20.02.2007 22:00:00.000,1.31351,1.31648,1.31116,1.31362,2004812093750
21.02.2007 22:00:00.000,1.31357,1.31434,1.30796,1.31222,2001885289062.5
22.02.2007 22:00:00.000,1.31229,1.31863,1.31013,1.31627,2019285089843.75
25.02.2007 22:00:00.000,1.31650,1.31971,1.31491,1.31847,2001935902343.75
26.02.2007 22:00:00.000,1.31847,1.32578,1.31579,1.32396,2006085085937.5
27.02.2007 22:00:00.000,1.32407,1.32419,1.31787,1.32255,1988266601562.5
28.02.2007 22:00:00.000,1.32274,1.32389,1.31547,1.31840,2008412585937.5
01.03.2007 22:00:00.000,1.31825,1.31998,1.31408,1.31882,1999357992187.5
04.03.2007 22:00:00.000,1.31949,1.32101,1.30723,1.30872,2012532199218.75
05.03.2007 22:00:00.000,1.30866,1.31295,1.30782,1.31255,1995378792968.75
06.03.2007 22:00:00.000,1.31251,1.31844,1.31086,1.31748,1996106074218.75
07.03.2007 22:00:00.000,1.31737,1.31813,1.31154,1.31274,2001487890625
08.03.2007 22:00:00.000,1.31273,1.31583,1.30864,1.31118,2000555800781.25
11.03.2007 21:00:00.000,1.31236,1.31992,1.31054,1.31872,2009995011718.75
12.03.2007 21:00:00.000,1.31833,1.32186,1.31547,1.31932,2005942277343.75
13.03.2007 21:00:00.000,1.31872,1.32440,1.31764,1.32183,2022489894531.25
14.03.2007 21:00:00.000,1.32175,1.32507,1.31919,1.32337,2007924597656.25
15.03.2007 21:00:00.000,1.32298,1.33381,1.32268,1.33106,1990944175781.25
18.03.2007 21:00:00.000,1.33064,1.33241,1.32780,1.32973,2005290093750
19.03.2007 21:00:00.000,1.32955,1.33209,1.32701,1.33151,2651680503906.25
20.03.2007 21:00:00.000,1.33107,1.33882,1.32861,1.33814,2673063882812.5
21.03.2007 21:00:00.000,1.33817,1.34094,1.33090,1.33276,2672017597656.25
22.03.2007 21:00:00.000,1.33219,1.33407,1.32762,1.32789,2679721683593.75
25.03.2007 21:00:00.000,1.32801,1.33455,1.32534,1.33278,780975499023.44
26.03.2007 21:00:00.000,1.33289,1.33622,1.33013,1.33498,618597498046.88
27.03.2007 21:00:00.000,1.33478,1.33716,1.33006,1.33115,621083707031.25
28.03.2007 21:00:00.000,1.33107,1.33517,1.32984,1.33290,630768902343.75
29.03.2007 21:00:00.000,1.33221,1.33985,1.32880,1.33530,942185000000
31.03.2007 21:00:00.000,1.33530,1.33535,1.33530,1.33535,0
01.04.2007 21:00:00.000,1.33710,1.33802,1.33312,1.33647,1055257272460.94
02.04.2007 21:00:00.000,1.33640,1.33802,1.33191,1.33293,1075062859375
03.04.2007 21:00:00.000,1.33294,1.33810,1.33179,1.33660,1137013392578.13
04.04.2007 21:00:00.000,1.33665,1.34410,1.33525,1.34290,927770460937.5
05.04.2007 21:00:00.000,1.34285,1.34320,1.33640,1.33780,448167360351.56
08.04.2007 21:00:00.000,1.33740,1.33798,1.33400,1.33530,411658670410.16
09.04.2007 21:00:00.000,1.33530,1.34560,1.33481,1.34380,1214900754882.81
10.04.2007 21:00:00.000,1.34385,1.34410,1.34065,1.34310,1055562183593.75
11.04.2007 21:00:00.000,1.34310,1.35040,1.34256,1.34810,863567324218.75
12.04.2007 21:00:00.000,1.34798,1.35525,1.34790,1.35255,435513523437.5
15.04.2007 21:00:00.000,1.35540,1.35770,1.35221,1.35340,959480975097.66
16.04.2007 21:00:00.000,1.35330,1.35940,1.35224,1.35650,1056074701171.88
17.04.2007 21:00:00.000,1.35660,1.36160,1.35555,1.36070,1190892513183.59
18.04.2007 21:00:00.000,1.36070,1.36200,1.35605,1.36110,888640388671.88
19.04.2007 21:00:00.000,1.36110,1.36370,1.35860,1.35880,1065856472656.25
22.04.2007 21:00:00.000,1.35975,1.36070,1.35400,1.35760,693377999511.72
23.04.2007 21:00:00.000,1.35740,1.36430,1.35480,1.36380,1109988807617.19
24.04.2007 21:00:00.000,1.36380,1.36650,1.36220,1.36360,875681680175.78
25.04.2007 21:00:00.000,1.36360,1.36540,1.35840,1.35990,1243115466796.88
26.04.2007 21:00:00.000,1.35990,1.36820,1.35850,1.36520,997097994628.91
29.04.2007 21:00:00.000,1.36305,1.36777,1.35884,1.36462,644711294921.88
30.04.2007 21:00:00.000,1.36461,1.36711,1.35897,1.36023,664948304687.51
01.05.2007 21:00:00.000,1.36023,1.36097,1.35598,1.35903,658328300781.25
02.05.2007 21:00:00.000,1.35901,1.36193,1.35462,1.35484,665036599609.38
03.05.2007 21:00:00.000,1.35485,1.36088,1.35344,1.35893,666219603515.63
06.05.2007 21:00:00.000,1.36015,1.36255,1.35883,1.35994,666691298828.13
07.05.2007 21:00:00.000,1.35997,1.36202,1.35155,1.35422,676056595703.13
08.05.2007 21:00:00.000,1.35427,1.35641,1.35187,1.35262,658695599609.38
09.05.2007 21:00:00.000,1.35263,1.35624,1.34656,1.34835,673539001953.13
10.05.2007 21:00:00.000,1.34835,1.35305,1.34628,1.35222,674963701171.88
13.05.2007 21:00:00.000,1.35343,1.35570,1.35235,1.35432,663698601562.5
14.05.2007 21:00:00.000,1.35430,1.36071,1.35264,1.35887,670477292968.75
15.05.2007 21:00:00.000,1.35890,1.36081,1.35035,1.35141,670062601562.5
16.05.2007 21:00:00.000,1.35140,1.35421,1.34773,1.34923,665460296875
17.05.2007 21:00:00.000,1.34925,1.35205,1.34648,1.35053,665280695312.5
20.05.2007 21:00:00.000,1.35123,1.35288,1.34359,1.34675,480686601562.5
21.05.2007 21:00:00.000,1.34672,1.34744,1.34376,1.34476,662921601562.5
22.05.2007 21:00:00.000,1.34475,1.35004,1.34149,1.34585,668168900390.63
23.05.2007 21:00:00.000,1.34585,1.34619,1.34155,1.34275,669448808593.75
24.05.2007 21:00:00.000,1.34275,1.34714,1.34114,1.34380,662209603515.63
27.05.2007 21:00:00.000,1.34465,1.34579,1.34399,1.34482,658631501953.13
28.05.2007 21:00:00.000,1.34515,1.35183,1.34192,1.34474,660803304687.5
29.05.2007 21:00:00.000,1.34476,1.34563,1.34079,1.34268,660655605468.75
30.05.2007 21:00:00.000,1.34277,1.34710,1.34219,1.34518,663689695312.5
31.05.2007 21:00:00.000,1.34515,1.34602,1.33915,1.34439,661576099609.38
03.06.2007 21:00:00.000,1.34410,1.34978,1.34317,1.34882,837534199218.75
04.06.2007 21:00:00.000,1.34885,1.35515,1.34847,1.35222,660991005859.38
05.06.2007 21:00:00.000,1.35222,1.35371,1.34844,1.35023,664681794921.88
06.06.2007 21:00:00.000,1.35027,1.35113,1.34209,1.34312,659063001953.13
07.06.2007 21:00:00.000,1.34311,1.34344,1.33225,1.33708,657231000000
10.06.2007 21:00:00.000,1.33671,1.33711,1.33325,1.33567,472904699218.75
11.06.2007 21:00:00.000,1.33564,1.33683,1.32997,1.33007,647403601562.5
12.06.2007 21:00:00.000,1.33003,1.33144,1.32621,1.33092,646430304687.5
13.06.2007 21:00:00.000,1.33105,1.33221,1.32789,1.33107,651737400390.63
14.06.2007 21:00:00.000,1.33106,1.33877,1.33040,1.33867,649405902343.75
17.06.2007 21:00:00.000,1.33765,1.34171,1.33737,1.34125,831177904296.88
